Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms,Vehicle_Mass
1197,61.92,2579.5,-168,9.999747,0,3,0,0,2.9,38
912.5,68.04,1655.5,-140,9.999747,0,3,0,0,0.6,38
936.5,69.65,1431.5,-168,9.999747,0,3,0,0,0.4,38
1254.5,77.24,0,-196,9.999747,0,3,0,0,-2.7,38
1106,57.17,2147.301,-168,9.999747,0,3,0,0,2.3,38
886.5,66.23,1963.5,-140,9.999747,0,3,0,0,0.6,38
1149,71.06,2271.5,-140,9.999747,0,3,0,0,2.3,38
927,69.4,339.5,-168,9.999747,0,3,0,0,-1,38
1159,71.7,1683.5,-168,9.999747,0,3,0,0,1.5,38
1313.5,80.69,0,-196,9.999747,0,3,0,0,-2.7,38
1024,53.1,1627.5,-140,9.999747,0,3,0,0,1.7,49
1221.5,75.07,0,-196,9.999747,0,3,0,0,-2.1,38
1119.5,57.13,0,-168,9.999747,0,3,0,0,-2.7,49
1158.5,71.59,2131.5,-140,9.999747,0,3,0,0,2.5,38
1219,75.26,0,-196,9.999747,0,3,0,0,-1.9,38
1152,41.3,2632,-112,9.999747,0,3,0,0,4.8,49
890.5,66.21,2019.5,-140,9.999747,0,3,0,0,1,38
1123.5,58.32,1012.001,-140,9.999747,0,3,0,0,0.6,49
1260.5,78.17,0,-196,9.999747,0,3,0,0,-3.1,38
903.5,67.32,1263.5,-140,9.999747,0,3,0,0,-0.2,38
849,63.8,2176.657,-140,9.999747,0,3,0,0,1.5,38
901,68.33,1044.051,-168,9.999747,0,3,0,0,0.6,38
1092,56.45,2299.5,-140,9.999747,0,3,0,0,2.1,49
1150,48.48,2632,-112,9.999747,0,3,0,0,1.7,49
1137,70.28,2271.5,-168,9.999747,0,3,0,0,2.5,38
1142,70.66,2299.5,-168,9.999747,0,3,0,0,2.1,38
1160,41.5,2632,-112,9.999747,0,3,0,0,4.2,49
911.5,67.74,2135.139,-140,9.999747,0,3,0,0,0.6,38
1159.5,71.69,1739.5,-168,9.999747,0,3,0,0,1.5,38
1174,72.16,1929.885,-168,9.999747,0,3,0,0,0.4,38
1067,55.66,815.5,-140,9.999747,0,3,0,0,0.2,49
1128.5,83.59,0,-168,9.999747,0,3,0,0,-4,49
905.5,67.52,1400.962,-168,9.999747,0,3,0,0,0.6,38
995.5,62.18,1824.675,-168,9.999747,0,3,0,0,2.7,38
1160,71.56,2187.5,-140,9.999747,0,3,0,0,2.5,38
1163.5,72.04,1739.5,-168,9.999747,0,3,0,0,1.7,38
1161.5,71.72,2159.5,-168,9.999747,0,3,0,0,1.7,38
1084,56.49,759.5,-140,9.999747,0,3,0,0,0.2,49
948.5,75.19,51.60706,-168,9.999747,0,3,0,0,-1.9,38
1158,71.75,1711.5,-168,9.999747,0,3,0,0,1.7,38
1247.5,77.17,0,-196,9.999747,0,3,0,0,-1,38
1262,77.86,0,-196,9.999747,0,3,0,0,-2.3,38
1188,88.68,0,-168,9.999747,0,3,0,0,-1.3,49
1025.5,63.88,1934.058,-140,9.999747,0,3,0,0,2.3,49
1160.5,71.82,1263.5,-168,9.999747,0,3,0,0,1.3,38
1402.5,50.92,958.9781,-140,9.999747,0,3,0,0,3.6,49
882,66.07,143.5,-168,9.999747,0,3,0,0,-0.8,38
1116,57.41,1832.521,-140,9.999747,0,3,0,0,2.1,49
1062.5,65.4,1579.766,-168,9.999747,0,3,0,0,1.9,38
1137,70.3,2411.56,-168,9.999747,0,3,0,0,2.3,38
1252.5,44.4,2632,-140,9.999747,0,3,0,0,4.8,49
880.5,65.87,977.3774,-140,9.999747,0,3,0,0,-0.6,38
1175,71.98,1711.5,-168,9.999747,0,3,0,0,0.4,38
1156,71.43,2215.5,-168,9.999747,0,3,0,0,1.7,38
1010.5,63.06,2131.5,-112,9.999747,0,3,0,0,2.3,49
1007,75.25,0,-168,9.999747,0,3,0,0,-1.9,38
902,67.82,1977.003,-140,9.999747,0,3,0,0,1.5,38
900,67.02,2429.47,-140,9.999747,0,3,0,0,1,38
855,64.16,2187.5,-140,9.999747,0,3,0,0,1.5,38
1148.5,71.1,2103.5,-168,9.999747,0,3,0,0,1.7,38
915,68.25,0,-140,9.999747,0,3,0,0,-4.8,49
1416.5,50.27,2438.609,-140,9.999747,0,3,0,0,3.6,49
1144,70.73,2439.5,-168,9.999747,0,3,0,0,2.5,38
1222,75.31,507.5,-196,9.999747,0,3,0,0,-1.9,38
893.5,66.39,1963.5,-146.8919,9.999747,0,3,0,0,1,38
1268.5,54.66,1164.047,-196,9.999747,0,3,0,0,2.1,38
895,66.88,1382.512,-168,9.999747,0,3,0,0,0.6,38
972.5,73.23,0,-168,9.999747,0,3,0,0,-0.8,38
901.5,66.99,843.5,-168,9.999747,0,3,0,0,-0.2,38
897.5,66.76,455.5075,-168,9.999747,0,3,0,0,-0.6,38
1179.5,73,619.5,-168,9.999747,0,3,0,0,-1,38
1179.5,87.35,0,-168,9.999747,0,3,0,0,-3.4,49
856.5,63.09,0,-112,9.999747,0,3,0,0,-2.7,49
1253.5,44.14,2632,-140,9.999747,0,3,0,0,3.8,49
1019.5,63.6,1963.5,-140,9.999747,0,3,0,0,2.3,49
1104,67.23,2582.048,-168,9.999747,0,3,0,0,-1.7,38
962,72.44,0,-168,9.999747,0,3,0,0,-0.4,38
1143.5,40.92,2632,-112,9.999747,0,3,0,0,4.2,49
1066,55.3,871.5,-140,9.999747,0,3,0,0,0.2,49
978,61.54,1637.642,-112,9.999747,0,3,0,0,2.3,49
678.5,76.15,0,-112,9.999747,0,3,0,0,-0.2,38
1163,71.82,1291.5,-168,9.999747,0,3,0,0,1.3,38
1336.5,68.38,2632,-196,9.999747,0,3,0,0,0.8,38
1156,71.48,2075.5,-140,9.999747,0,3,0,0,1.9,38
1187,74.01,537.6987,-196,9.999747,0,3,0,0,0.2,38
1214.5,74.8,0,-196,9.999747,0,3,0,0,-2.1,38
1170.5,72.27,1935.5,-168,9.999747,0,3,0,0,1.3,38
1126.5,57.7,2604,-168,9.999747,0,3,0,0,1.7,38
1027,75.6,0,-140,9.999747,0,3,0,0,-2.7,49
1259,78.82,0,-196,9.999747,0,3,0,0,-3.1,38
914.5,68.14,1571.5,-140,9.999747,0,3,0,0,0.6,38
1142.5,58.5,2604,-168,9.999747,0,3,0,0,1.7,38
1211,75.02,1291.5,-196,9.999747,0,3,0,0,0.4,38
1040.5,53.34,2551.5,-168,9.999747,0,3,0,0,1.7,38
1159,41.24,2632,-112,9.999747,0,3,0,0,4.8,49
1135.5,70.3,2411.5,-168,9.999747,0,3,0,0,2.3,38
922,68.47,1123.5,-153.8188,9.999747,0,3,0,0,-0.4,38
1055.5,54.42,2138.263,-168,9.999747,0,3,0,0,2.1,38
1190,50.87,2607.5,-140,9.999747,0,3,0,0,2.894120843,49
1152.5,41.4,2632,-112,9.999747,0,3,0,0,4.2,49
1093.5,46.96,1879.5,-140,9.999747,0,3,0,0,2.1,49
1193.5,73.7,0,-196,9.999747,0,3,0,0,-1.9,38
905.5,67.43,1739.5,-140,9.999747,0,3,0,0,0.6,38
913.5,68.1,1711.5,-140,9.999747,0,3,0,0,0.6,38
1143,70.76,2467.5,-168,9.999747,0,3,0,0,2.5,38
1144,49.61,2632,-112,9.999747,0,3,0,0,4.6,49
1093.5,56.64,2271.5,-168,9.999747,0,3,0,0,2.3,38
890,66.21,2131.5,-140,9.999747,0,3,0,0,0.6,38
918,68.37,1627.5,-140,9.999747,0,3,0,0,0.6,38
873,65.31,1599.5,-140,9.999747,0,3,0,0,1,38
1186.5,73.48,0,-196,9.999747,0,3,0,0,-1.7,38
902,67.22,1106.988,-168,9.999747,0,3,0,0,-0.2,38
1643.5,60.56,0,-224,9.999747,0,3,0,0,1.7,38
1183.5,42.6,2624.64,-120.4119,9.999747,0,3,0,0,5,49
1326.5,83.5,0,-196,9.999747,0,3,0,0,-3.1,38
1075,55.97,787.5,-140,9.999747,0,3,0,0,0.2,49
1210,74.66,0,-196,9.999747,0,3,0,0,-1.9,38
1208,62.49,2579.5,-168,9.999747,0,3,0,0,3.4,38
905.5,66.99,1039.5,-168,9.999747,0,3,0,0,-0.4,38
923,67.94,0,-140,9.999747,0,3,0,0,-4.8,49
874.5,65.34,1487.5,-140,9.999747,0,3,0,0,1,38
1209,62.65,2579.5,-168,9.999747,0,3,0,0,3.4,38
920,68.65,1509.824,-140,9.999747,0,3,0,0,0.6,38
1089.5,80.71,0,-140,9.999747,0,3,0,0,-4,49
1151,71.11,2187.5,-168,9.999747,0,3,0,0,1.7,38
884.5,65.84,451.5,-168,9.999747,0,3,0,0,-0.8,38
967,71.7,162.9433,-168,9.999747,0,3,0,0,0.4,38
1159.5,70.9,2327.5,-168,9.999747,0,3,0,0,0.4,38
1274,53.86,2632,-140,9.999747,0,3,0,0,-0.4,49
906,67.37,1739.5,-140,9.999747,0,3,0,0,0.6,38
1362.5,48.49,2467.5,-140,9.999747,0,3,0,0,4.2,49
1113.5,57.75,751.4182,-140,9.999747,0,3,0,0,0.6,49
1151,71.34,2131.5,-168,9.999747,0,3,0,0,1.9,38
1616,69.7,423.5,-251.401,9.999747,0,3,0,0,1.3,38
891,66.29,2327.5,-140,9.999747,0,3,0,0,0.6,38
1159,71.69,1683.5,-168,9.999747,0,3,0,0,1.5,38
884.5,65.98,479.5,-168,9.999747,0,3,0,0,-0.8,38
1174,49.35,2632,-112,9.999747,0,3,0,0,1.7,49
930.5,69.61,1513.154,-168,9.999747,0,3,0,0,0.4,38
1133.5,40.71,2632,-112,9.999747,0,3,0,0,4.8,49
1331.5,68.12,0,-196,9.999747,0,3,0,0,-3.8,49
906.5,67.64,1963.5,-168,9.999747,0,3,0,0,0.6,38
1104.5,57.12,2159.5,-168,9.999747,0,3,0,0,2.3,38
1155.5,41.18,2632,-112,9.999747,0,3,0,0,4.8,49
1163.5,71.9,1823.5,-168,9.999747,0,3,0,0,1.5,38
1009.5,75.23,0,-168,9.999747,0,3,0,0,-0.8,38
1141.5,70.81,2075.5,-168,9.999747,0,3,0,0,2.5,38
1162,71.8,2131.5,-168,9.999747,0,3,0,0,1.7,38
911.5,68.26,1543.5,-140,9.999747,0,3,0,0,0.6,38
1260.5,53.22,1913.198,-140,9.999747,0,3,0,0,-0.4,49
1130.5,60.46,0,-168,9.999747,0,3,0,0,3.8,49
1192,73.13,1442.77,-168,9.999747,0,3,0,0,-0.4,38
1341,47.24,2635.5,-140,9.999747,0,3,0,0,3.1,49
1141,69.81,2604,-168,9.999747,0,3,0,0,0.8,38
1281,65.88,0,-168,9.999747,0,3,0,0,-3.8,49
878,65.33,1543.5,-140,9.999747,0,3,0,0,1,38
1781.5,61.54,4.458177,-252,9.999747,0,3,0,0,1.7,38
1192,61.07,2579.5,-168,9.999747,0,3,0,0,1.7,38
1268,78.15,0,-196,9.999747,0,3,0,0,-2.5,38
944.5,70.5,3.5,-168,9.999747,0,3,0,0,-1.3,38
1092.5,56.38,2271.5,-168,9.999747,0,3,0,0,2.3,38
1289,65.48,2607.5,-168,9.999747,0,3,0,0,0.4,38
1356.5,83.5,0,-224,9.999747,0,3,0,0,-2.7,38
1245,78.02,0,-196,9.999747,0,3,0,0,-2.5,38
1162,71.78,2131.5,-168,9.999747,0,3,0,0,1.7,38
1252,76.91,0,-196,9.999747,0,3,0,0,-2.7,38
1359.5,39.85,2660,-140,9.999747,0,3,0,0,4.8,49
1460,44.39,160.8015,-140,9.999747,0,3,0,0,4.8,49
881,65.93,850.0693,-168,9.999747,0,3,0,0,0.4,38
892,66.59,165.4217,-168,9.999747,0,3,0,0,-1.5,38
1620.5,70.22,583.6072,-225.5401,9.999747,0,3,0,0,1.3,38
932.5,69.31,1599.5,-168,9.999747,0,3,0,0,0.4,38
909,67.15,1063.756,-168,9.999747,0,3,0,0,-0.2,38
1068,55.44,871.5,-140,9.999747,0,3,0,0,0.2,49
1016,54.41,0,-140,9.999747,0,3,0,0,3.8,49
898,66.7,1907.5,-168,9.999747,0,3,0,0,1,38
903,67.56,2403.094,-140,9.999747,0,3,0,0,1,38
1248,76.83,0,-196,9.999747,0,3,0,0,-2.1,38
970,71.22,0,-140,9.999747,0,3,0,0,-2.7,49
1313,67.47,2632,-196,9.999747,0,3,0,0,1.7,38
1154,71.36,1851.5,-168,9.999747,0,3,0,0,1.5,38
1237,43.95,2632,-140,9.999747,0,3,0,0,4.8,49
940.5,71.09,393.4011,-168,9.999747,0,3,0,0,0.4,38
915.5,68.01,2433.861,-140,9.999747,0,3,0,0,1,38
963.5,70.51,0,-140,9.999747,0,3,0,0,-2.7,49
1007.5,52.74,1431.5,-125.4277,9.999747,0,3,0,0,1.7,49
1275,65.82,0,-168,9.999747,0,3,0,0,-3.8,49
1146.5,40.88,2632,-112,9.999747,0,3,0,0,4.2,49
938,70.13,34.53391,-168,9.999747,0,3,0,0,-1,38
1274.5,65.96,0,-168,9.999747,0,3,0,0,-3.8,49
1203,62.24,2579.5,-168,9.999747,0,3,0,0,3.6,38
1128,48.81,2597.888,-140,9.999747,0,3,0,0,4,49
1163,50.42,2632,-140,9.999747,0,3,0,0,4.6,49
1162.5,71.74,2159.5,-168,9.999747,0,3,0,0,1.7,38
1234,75.87,0,-196,9.999747,0,3,0,0,-2.7,38
1072,55.51,2355.5,-168,9.999747,0,3,0,0,2.3,38
916,68.53,1059.649,-168,9.999747,0,3,0,0,-0.4,38
1164.5,42.1,2632,-140,9.999747,0,3,0,0,4.8,49
1178.5,50.03,2632,-112,9.999747,0,3,0,0,1.9,49
915,68.12,1683.5,-140,9.999747,0,3,0,0,0.6,38
1063,54.34,2632,-168,9.999747,0,3,0,0,1.7,38
1177,60.46,2579.5,-168,9.999747,0,3,0,0,1.5,38
1149.5,71.13,2215.5,-168,9.999747,0,3,0,0,1.7,38
1170,60.09,187.7192,-140,9.999747,0,3,0,0,-1.5,49
1232.5,70.56,548.8034,-181.3034,9.999747,0,3,0,0,0.2,38
1192.5,73.01,2579.5,-168,9.999747,0,3,0,0,0.8,38
927,69.33,1319.5,-168,9.999747,0,3,0,0,0.8,38
886,66.4,669.4707,-168,9.999747,0,3,0,0,-1,38
1287,79.39,0,-196,9.999747,0,3,0,0,-2.7,38
1287,56.51,591.5,-196,9.999747,0,3,0,0,2.1,38
1269,78.28,0,-196,9.999747,0,3,0,0,-2.5,38
1163.5,71.97,1683.5,-168,9.999747,0,3,0,0,1.5,38
1143.5,84.82,0,-168,9.999747,0,3,0,0,-4,49
1155,71.27,2215.5,-168,9.999747,0,3,0,0,1.9,38
1181,41.84,2632,-112,9.999747,0,3,0,0,3.8,49
1035.5,75.96,0,-140,9.999747,0,3,0,0,-2.7,49
1109.5,57.72,731.5,-140,9.999747,0,3,0,0,0.6,49
1160,41.57,2632,-112,9.999747,0,3,0,0,4.8,49
1152.5,71.42,2047.5,-168,9.999747,0,3,0,0,2.5,38
1110.5,48.24,2635.5,-112,9.999747,0,3,0,0,5,49
1133,48.76,2632,-112,9.999747,0,3,0,0,3.8,49
690,70.62,0,-95.38736,9.999747,0,3,0,0,-0.8,49
1192,62.06,2607.5,-168,9.999747,0,3,0,0,3.1,38
1291.5,54,2632,-140,9.999747,0,3,0,0,-0.6,49
923,68.56,1543.5,-140,9.999747,0,3,0,0,0.6,38
1168,72.12,1992.422,-168,9.999747,0,3,0,0,1.5,38
1155.5,71.53,2215.5,-140,9.999747,0,3,0,0,2.5,38
1212.5,74.51,0,-196,9.999747,0,3,0,0,-2.1,38
1268,44.54,2632,-140,9.999747,0,3,0,0,3.8,49
882.5,65.52,1942.347,-140,9.999747,0,3,0,0,1,38
1240.5,63.84,2604,-196,9.999747,0,3,0,0,1.7,38
903,67.24,1263.5,-140,9.999747,0,3,0,0,-0.2,38
1155,71.43,2215.5,-168,9.999747,0,3,0,0,1.7,38
1161,71.64,2299.5,-168,9.999747,0,3,0,0,1.7,38
938.5,70.15,31.5,-168,9.999747,0,3,0,0,-1,38
1098,68.19,1.173948,-177.3916,9.999747,0,3,0,0,-0.6,38
1204.5,62.51,2579.5,-168,9.999747,0,3,0,0,3.4,38
888.5,66.31,535.5,-168,9.999747,0,3,0,0,-0.6,38
1261.5,44.61,2632,-140,9.999747,0,3,0,0,4.2,49
1154,41.36,2632,-112,9.999747,0,3,0,0,4.2,49
1173,71.92,1760.96,-168,9.999747,0,3,0,0,0.4,38
1175,49.07,2632,-112,9.999747,0,3,0,0,1.7,49
864.5,63.26,0,-112,9.999747,0,3,0,0,-2.7,49
1335,68.56,2632,-196,9.999747,0,3,0,0,0.8,38
889.5,66.23,2215.5,-140,9.999747,0,3,0,0,0.6,38
1191,88.89,0,-168,9.999747,0,3,0,0,-2.482418085,49
1156,71.53,2131.5,-168,9.999747,0,3,0,0,1.7,38
882.5,65.65,2019.5,-140,9.999747,0,3,0,0,1,38
1130,48.64,2632,-112,9.999747,0,3,0,0,2.9,49
1238.5,76.46,0,-196,9.999747,0,3,0,0,-3.1,38
1166,72.23,675.5,-196,9.999747,0,3,0,0,0.2,38
1158.5,41.53,2632,-112,9.999747,0,3,0,0,4.8,49
1125,58.25,899.5,-140,9.999747,0,3,0,0,0.6,49
891,66.61,1578.492,-168,9.999747,0,3,0,0,0.6,38
540,70.04,259.9998,-84,9.999747,0,3,0,0,-0.8,49
966.5,70.6,0,-140,9.999747,0,3,0,0,-2.7,49
939.5,70.69,0,-168,9.999747,0,3,0,0,-0.6,38
1164.5,41.77,2632,-112,9.999747,0,3,0,0,4.8,49
1156.5,71.64,1739.5,-168,9.999747,0,3,0,0,1.5,38
1173,71.95,2579.5,-168,9.999747,0,3,0,0,0.8,38
946.5,75.26,388.4638,-140,9.999747,0,3,0,0,3.8,49
1190,44.01,1604.018,-168,9.999747,0,3,0,0,4.2,49
1158.5,71.83,1683.5,-168,9.999747,0,3,0,0,1.5,38
892,66.7,401.9602,-168,9.999747,0,3,0,0,0,38
924.5,69.13,507.5,-168,9.999747,0,3,0,0,-1,38
1330.5,68.26,0,-196,9.999747,0,3,0,0,-3.8,49
899.5,68.28,1088.416,-168,9.999747,0,3,0,0,0.6,38
1145.5,59.29,2550.038,-168,9.999747,0,3,0,0,2.7,38
1106,57.25,2070.546,-168,9.999747,0,3,0,0,2.1,38
1154.5,71.25,2159.5,-168,9.999747,0,3,0,0,1.9,38
1328,81.69,0,-196,9.999747,0,3,0,0,-2.7,38
903,67.23,759.5,-168,9.999747,0,3,0,0,-0.2,38
1168.5,71.46,2153.804,-168,9.999747,0,3,0,0,0.4,38
1162,73.36,0,-196,9.999747,0,3,0,0,-0.2,38
925.5,68.87,1375.5,-140,9.999747,0,3,0,0,0.4,38
1145.5,70.77,2467.5,-168,9.999747,0,3,0,0,2.5,38
1174,72.78,843.1136,-168,9.999747,0,3,0,0,-1,38
1035.5,63.33,2607.5,-140,9.999747,0,3,0,0,2.7,38
1120,57.98,1460.287,-140,9.999747,0,3,0,0,2.1,49
894,66.54,399.2395,-168,9.999747,0,3,0,0,-1.3,38
1303.5,66.55,0,-196,9.999747,0,3,0,0,-4,49
1154,71.45,2103.5,-168,9.999747,0,3,0,0,1.9,38
1239,52.45,2632,-140,9.999747,0,3,0,0,1.9,49
897.5,66.77,1879.5,-168,9.999747,0,3,0,0,0.6,38
1153,71.54,1711.5,-168,9.999747,0,3,0,0,1.5,38
919,68.23,1655.5,-140,9.999747,0,3,0,0,0.6,38
1158,71.58,1457.814,-168,9.999747,0,3,0,0,1.3,38
1141,72.35,0,-168,9.999747,0,3,0,0,3.8,49
1159.5,71.92,1683.5,-168,9.999747,0,3,0,0,1.7,38
1156.5,70.84,2353.51,-168,9.999747,0,3,0,0,0.4,38
1142,40.84,2632,-112,9.999747,0,3,0,0,4.8,49
1168,87.94,0,-168,9.999747,0,3,0,0,0.4,49
1089.5,56.15,2271.5,-168,9.999747,0,3,0,0,2.3,38
1135.5,70.28,2411.5,-168,9.999747,0,3,0,0,2.3,38
992,51.96,1914.726,-112,9.999747,0,3,0,0,0.6,49
1173,72.37,1767.5,-168,9.999747,0,3,0,0,1.5,38
1304.5,67.26,2607.5,-196,9.999747,0,3,0,0,1.7,38
1261.5,77.69,0,-196,9.999747,0,3,0,0,-2.7,38
1070,46.7,1920.212,-112,9.999747,0,3,0,0,4,49
898.5,67.68,1157.274,-168,9.999747,0,3,0,0,0.8,38
1232,76.15,0,-196,9.999747,0,3,0,0,-1.9,38
885,66.21,2130.618,-140,9.999747,0,3,0,0,0.6,38
1246,77.11,0,-196,9.999747,0,3,0,0,-1,38
1164,71.89,2243.5,-168,9.999747,0,3,0,0,1.7,38
1162,72.01,2047.5,-168,9.999747,0,3,0,0,1.7,38
898.5,66.98,339.5,-168,9.999747,0,3,0,0,-0.6,38
880,65.62,2019.5,-140,9.999747,0,3,0,0,1,38
918.5,68.6,1515.5,-140,9.999747,0,3,0,0,0.6,38
901.5,67.18,2443.179,-140,9.999747,0,3,0,0,1,38
913,68.14,1571.5,-140,9.999747,0,3,0,0,0.6,38
1216.5,75.02,0,-196,9.999747,0,3,0,0,-1.9,38
1185,88.42,0,-168,9.999747,0,3,0,0,-1.3,49
1195,73.19,2579.5,-168,9.999747,0,3,0,0,0.8,38
1133.5,48.16,2632,-140,9.999747,0,3,0,0,3.1,49
1128,48.61,2632,-112,9.999747,0,3,0,0,2.9,49
1163.5,41.58,2632,-112,9.999747,0,3,0,0,4.8,49
882,65.69,2047.5,-140,9.999747,0,3,0,0,1,38
1130.5,57.39,2604,-168,9.999747,0,3,0,0,0,38
994.5,62.05,2075.5,-112,9.999747,0,3,0,0,2.3,49
926.5,68.89,1635.542,-168,9.999747,0,3,0,0,0.6,38
1120,58.17,849.4861,-140,9.999747,0,3,0,0,0.6,49
874,65.32,1571.5,-140,9.999747,0,3,0,0,1,38
1025.5,53.15,1543.5,-116.0508,9.999747,0,3,0,0,1.7,49
895.5,67.29,2076.016,-140,9.999747,0,3,0,0,1.5,38
1188,42.64,2607.5,-140,9.999747,0,3,0,0,5,49
905.5,66.34,0,-140,9.999747,0,3,0,0,-2.7,49
932.5,69.91,112.6888,-168,9.999747,0,3,0,0,-1,38
1215.5,75.34,0,-196,9.999747,0,3,0,0,-1.9,38
1523,66.36,506.2181,-224,9.999747,0,3,0,0,1.3,38
1190.5,62.76,485.3881,-168,9.999747,0,3,0,0,1.7,38
1296.5,80.9,0,-196,9.999747,0,3,0,0,-3.1,38
995.5,51.92,1575.589,-112,9.999747,0,3,0,0,1.7,49
1159.5,71.57,1459.5,-168,9.999747,0,3,0,0,1.3,38
1272.5,54.63,1380.584,-196,9.999747,0,3,0,0,2.1,38
1119,82.7,0,-168,9.999747,0,3,0,0,-4,49
998.5,57.03,424.4561,-168,9.999747,0,3,0,0,2.1,38
1177.5,61.38,2579.5,-168,9.999747,0,3,0,0,3.4,38
1125.5,69.15,600.7598,-196,9.999747,0,3,0,0,0.8,38
1122,56.83,2604,-168,9.999747,0,3,0,0,0,38
1193,73.68,0,-196,9.999747,0,3,0,0,-1.9,38
1202,74.05,1010.493,-196,9.999747,0,3,0,0,-0.4,38
1136.5,86,0,-168,9.999747,0,3,0,0,0.4,49
1149,59.64,1795.5,-168,9.999747,0,3,0,0,1.5,38
918,68.59,1502.236,-140,9.999747,0,3,0,0,0.6,38
1078.5,67.23,560.6533,-168,9.999747,0,3,0,0,-0.6,38
901,67,1263.5,-140,9.999747,0,3,0,0,-0.2,38
1137.5,70.76,2103.5,-168,9.999747,0,3,0,0,2.1,38
915,68.13,1571.5,-140,9.999747,0,3,0,0,0.6,38
1101,47.1,1991.5,-140,9.999747,0,3,0,0,1.7,49
1080.5,55.86,2271.5,-168,9.999747,0,3,0,0,2.3,38
1190.5,60.56,2579.5,-168,9.999747,0,3,0,0,-0.2,38
1175.5,72.66,1739.5,-168,9.999747,0,3,0,0,1,38
1175,41.96,2632,-112,9.999747,0,3,0,0,4.8,49
891,66.53,507.5,-168,9.999747,0,3,0,0,-0.6,38
929,69.23,1627.5,-168,9.999747,0,3,0,0,0.4,38
1160,60.71,910.9612,-168,9.999747,0,3,0,0,1.5,38
1156.5,71.45,2215.5,-168,9.999747,0,3,0,0,1.7,38
1274.5,55.47,759.5,-196,9.999747,0,3,0,0,2.1,38
1208,74.65,0,-196,9.999747,0,3,0,0,-1.9,38
843.5,63.47,2159.5,-140,9.999747,0,3,0,0,2.7,38
1155.5,71.84,787.5,-196,9.999747,0,3,0,0,0.2,38
1083.5,66.85,11.08842,-196,9.999747,0,3,0,0,-0.2,38
1161,41.59,2632,-112,9.999747,0,3,0,0,4.8,49
1172,41.93,2632,-112,9.999747,0,3,0,0,4.8,49
1132,48.66,2632,-112,9.999747,0,3,0,0,3.8,49
1163.5,41.6,2632,-112,9.999747,0,3,0,0,4.2,49
903,66.92,955.5,-168,9.999747,0,3,0,0,-0.2,38
1146.5,70.71,2131.5,-168,9.999747,0,3,0,0,2.1,38
1336.5,56.42,1551.305,-222.1543,9.999747,0,3,0,0,2.1,38
919,68.56,1543.5,-140,9.999747,0,3,0,0,0.6,38
1103.5,47.81,2635.5,-112,9.999747,0,3,0,0,5,49
1248.5,77.15,0,-196,9.999747,0,3,0,0,-1,38
1158.5,71.63,1683.5,-168,9.999747,0,3,0,0,1.5,38
1360.5,49.14,316.3801,-140,9.999747,0,3,0,0,3.1,49
1030,53.61,1235.5,-140,9.999747,0,3,0,0,1.7,49
1105,69.97,0,-168,9.999747,0,3,0,0,3.8,49
1163.5,72.1,703.5,-196,9.999747,0,3,0,0,0.2,38
1161,70.67,1469.366,-194.0268,9.999747,0,3,0,0,0.4,38
865,65.02,1717.317,-140,9.999747,0,3,0,0,0.8,38
1154,71.22,2243.5,-168,9.999747,0,3,0,0,1.7,38
1168,41.78,2632,-112,9.999747,0,3,0,0,4.8,49
899.5,67.15,1067.5,-168,9.999747,0,3,0,0,-0.2,38
1291.5,54.83,2632,-140,9.999747,0,3,0,0,2.1,49
1157,71.6,2075.5,-168,9.999747,0,3,0,0,1.7,38
1176.5,72.72,955.5,-168,9.999747,0,3,0,0,-0.4,38
1211,61.99,2579.5,-168,9.999747,0,3,0,0,1.7,38
1099,47.54,2635.5,-112,9.999747,0,3,0,0,4.2,49
1272,78.36,0,-196,9.999747,0,3,0,0,-2.5,38
1210,75.02,1327.582,-196,9.999747,0,3,0,0,0.4,38
1162,71.98,1683.5,-168,9.999747,0,3,0,0,1.5,38
1147.5,71.2,1851.5,-168,9.999747,0,3,0,0,1.9,38
1098.5,67.26,97.89054,-140,9.999747,0,3,0,0,1.5,49
1158.5,71.5,1935.5,-168,9.999747,0,3,0,0,1.5,38
939,69.13,0,-140,9.999747,0,3,0,0,-4.6,49
994.5,51.8,2002.442,-112,9.999747,0,3,0,0,0.6,49
1240.5,53.79,2041.376,-168,9.999747,0,3,0,0,4.6,49
1142,40.87,2632,-112,9.999747,0,3,0,0,4.2,49
1133,48.6,2632,-112,9.999747,0,3,0,0,2.9,49
1152,71.36,1879.5,-168,9.999747,0,3,0,0,1.5,38
903.5,67.54,1991.5,-168,9.999747,0,3,0,0,0.6,38
1152,71.23,2159.5,-168,9.999747,0,3,0,0,1.9,38
1193,42.06,2607.5,-112,9.999747,0,3,0,0,3.8,49
1227,75.75,0,-196,9.999747,0,3,0,0,-1.9,38
889.5,66.08,744.8452,-168,9.999747,0,3,0,0,0.4,38
1146.5,70.65,2383.5,-140,9.999747,0,3,0,0,2.3,38
1162,58.96,2632,-140,9.999747,0,3,0,0,-1.7,49
1156.5,71.51,1711.5,-168,9.999747,0,3,0,0,1.5,38
